_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,doc_title,passage,pid,qid,relevance_gold,statement,url
2011674206,False,finalized,3,11/16/2018 19:22:37,0,1.0,Leader of the Christian Democratic Union of Germany,"Since 10 April 2005, the office has been held by Angela Merkel; who is the first female leader of the party. The Leader of the Christian Democratic Union Party is supported by a General Secretary, which since 2018 has been Annegret Kramp-Karrenbauer. Furthermore, the leader is supported by five deputy leaders, which currently are Ursula von der Leyen, Volker Bouffier, Julia Klöckner, Armin Laschet and Thomas Strobl.",Leader of the Christian Democratic Union of Germany#1,17,,Angela Merkel is Leader Of Germany ,https://en.wikipedia.org/wiki/Leader of the Christian Democratic Union of Germany
2011674207,False,finalized,3,11/19/2018 17:47:02,0,0.6623,Arnold Schwarzenegger,"In 2011, Schwarzenegger founded the R20 Regions of Climate Action to develop a sustainable, low carbon economy. The Equal Opportunity to Govern Amendment in 2003 was widely accredited as the ""Amend for Arnold"" bill, which would have removed language from the U.S. Constitution prohibiting his run, having been born in Austria. In 2004, the ""Amend for Arnold"" campaign was launched, featuring a website and TV advertising promotion.",Arnold Schwarzenegger#394,19,,Arnold Schwarzenegger is Leader Of California ,https://en.wikipedia.org/wiki/Arnold Schwarzenegger
2011674208,False,finalized,3,11/16/2018 22:07:45,0,0.6613,Jacques Chirac,"Balladur broke from Chirac along with a number of friends and allies, including Charles Pasqua, Nicolas Sarkozy, etc., who supported his candidacy.A small group of ""fidels"" would remain with Chirac, including Alain Juppé and Jean-Louis Debré.When Nicolas Sarkozy became President in 2007, Juppé was one of the few ""chiraquiens"" to serve in François Fillon's government.",Jacques Chirac#120,41,,Jacques Chirac influences Nicolas Sarkozy ,https://en.wikipedia.org/wiki/Jacques Chirac
2011674209,False,finalized,3,11/16/2018 21:42:06,0,0.6627,Czech Republic,"At the turn of the 19th and 20th centuries the new art style appeared in the Czech lands – Art Nouveau. The best-known representatives of Czech Art Nouveau architecture were Osvald Polívka, who designed the Municipal House in Prague, Josef Fanta, the architect of the Prague Main Railway Station, Jan Letzel, Josef Hoffmann and Jan Kotěra. Bohemia contributed an unusual style to the world's architectural heritage when Czech architects attempted to transpose the Cubism of painting and sculpture into architecture (House of the Black Madonna).",Czech Republic#514,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Czech Republic
2011674210,False,finalized,3,11/16/2018 19:39:19,5,1.0,1945,"Adolf Hitler marries his longtime mistress Eva Braun in a closed civil ceremony in the Berlin Führerbunker and signs his last will and testament.April 30 – Death of Adolf Hitler: Adolf Hitler and his wife of one day, Eva Braun, commit suicide as the Red Army approaches the Führerbunker in Berlin.Großadmiral Karl Dönitz succeeds Hitler as President of Germany (Reichspräsident) and Joseph Goebbels succeeds as Chancellor of Germany (Reichskanzler), in accordance with Hitler's political testament of the previous day.",1945#164,3,,Adolf Hitler is Married To Eva Braun ,https://en.wikipedia.org/wiki/1945
2011674211,False,finalized,3,11/16/2018 20:31:13,5,1.0,Bernhard Stempfle,He helped Adolf Hitler in the writing of Mein Kampf. He was murdered in the Night of the Long Knives. thumb|right|150px|Bernhard Stempfle in 1928.,Bernhard Stempfle#1,5,,Adolf Hitler created Mein Kampf ,https://en.wikipedia.org/wiki/Bernhard Stempfle
2011674212,False,finalized,3,11/16/2018 22:04:30,5,1.0,Prometheus Award,"2010  Poul Anderson, ""No Truce with Kings"". 2011  George Orwell, Animal Farm. 2012  E. M. Forster, ""The Machine Stops"".",Prometheus Award#51,39,,George Orwell created Animal Farm ,https://en.wikipedia.org/wiki/Prometheus Award
2011674213,False,finalized,3,11/16/2018 19:25:20,5,1.0,Outline of the Czech Republic,Cities of the Czech Republic List of twin towns and sister cities in the Czech Republic. Demographics of the Czech RepublicPolitics of the Czech RepublicForm of government: parliamentary representative democratic republic. Capital of the Czech Republic: Prague.,Outline of the Czech Republic#45,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Outline of the Czech Republic
2011674214,False,finalized,3,11/16/2018 21:47:09,0,1.0,19-Dec,"1875 – Mileva Maric, Serbian physicist (d. 1948). 1875 – Carter G. Woodson, American historian and author, founded Black History Month (d. 1950). 1875 – Grace Marie Bareis, American mathematician (d. 1962).",December 19#66,12,,Albert Einstein is Married To Mileva Maric ,https://en.wikipedia.org/wiki/December 19
2011674215,False,finalized,3,11/16/2018 21:45:08,0,1.0,Schwarzenegger (surname),"Katherine Schwarzenegger (born 1989), American author, daughter of Arnold Schwarzenegger.Patrick Schwarzenegger (born 1993), American entrepreneur, actor and model, son of Arnold Schwarzenegger.Patrick M. Knapp Schwarzenegger (born 1968), Austrian-American lawyer, son of Meinhard Schwarzenegger, nephew of Arnold Schwarzenegger.",Schwarzenegger (surname)#5,19,,Arnold Schwarzenegger is Leader Of California ,https://en.wikipedia.org/wiki/Schwarzenegger (surname)
2011674216,False,finalized,3,11/16/2018 23:36:19,3,0.3333,History of the United States Navy,"By the end of the war, the Navy had over 1,600 warships. After World War II ended, the U.S. Navy entered the 45 year long Cold War and participated in the Korean War, the Vietnam War, the First Persian Gulf War, and the Second Persian Gulf War / Iraq War. Following the collapse of the Soviet Union in 1990-91, the Soviet Red Navy fell apart, which made the United States the world's undisputed naval superpower.",History of the United States Navy#17,49,,Kuwait participated In Gulf War United States participated In Gulf War Iraq participated In Gulf War ,https://en.wikipedia.org/wiki/History of the United States Navy
2011674217,False,finalized,3,11/19/2018 17:48:28,3,0.3333,Mel Brooks,"It earned mixed reviews from the critics. Brooks joked about the concept of a musical adaptation of Blazing Saddles in the final number in Young Frankenstein, in which the full company sings, ""next year, Blazing Saddles!"" In 2010, Mel Brooks confirmed this, saying that the musical could be finished within a year.",Mel Brooks#154,55,,Mel Brooks directed Blazing Saddles Mel Brooks directed Young Frankenstein ,https://en.wikipedia.org/wiki/Mel Brooks
2011674218,False,finalized,3,11/16/2018 19:17:45,0,1.0,Marie Curie,"In December 1903, the Royal Swedish Academy of Sciences awarded Pierre Curie, Marie Curie, and Henri Becquerel the Nobel Prize in Physics, ""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel."" At first the committee had intended to honor only Pierre Curie and Henri Becquerel, but a committee member and advocate for women scientists, Swedish mathematician Magnus Goesta Mittag-Leffler, alerted Pierre to the situation, and after his complaint, Marie's name was added to the nomination. Marie Curie was the first woman to be awarded a Nobel Prize.Curie and her husband declined to go to Stockholm to receive the prize in person; they were too busy with their work, and Pierre Curie, who disliked public ceremonies, was feeling increasingly ill.",Marie Curie#116,48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,https://en.wikipedia.org/wiki/Marie Curie
2011674219,False,finalized,3,11/16/2018 20:34:43,5,0.6645,Nov-42,"The British Eighth Army retook Benghazi. The 1,525-mile Alaska Highway was officially opened. Born: Joe Biden, 47th Vice President of the United States, in Scranton, Pennsylvania; Norman Greenbaum, singer and songwriter, in Malden, Massachusetts.",November 1942#141,43,,Joe Biden was Born In Scranton Pennsylvania ,https://en.wikipedia.org/wiki/November 1942
2011674220,False,finalized,3,11/16/2018 21:44:51,0,1.0,As It Is In Life,George Nichols - George Forrester. Gladys Egan - George Forrester's Daughter as a Child. Mary Pickford - George Forrester's Daughter as Adult.,As It Is In Life#3,18,,Ann Dunham is Married To Lolo Soetoro Ann Dunham has Child Barack Obama ,https://en.wikipedia.org/wiki/As It Is In Life
2011674221,False,finalized,3,11/16/2018 21:41:25,5,1.0,History of Arkansas,"The Little Rock school episode drew international attention to the troubled state of race relations in the United States. Bill Clinton, born in Hope, Arkansas, served nearly twelve years as the 40th and 42nd Arkansas governor before being elected 42nd president in the 1992 election. He was reelected to the Presidency in 1996 and served until January 2001.",History of Arkansas#434,35,,Bill Clinton was Born In Hope Arkansas ,https://en.wikipedia.org/wiki/History of Arkansas
2011674222,False,finalized,3,11/16/2018 21:33:42,3,0.3333,Dreams from My Father,"He saw his father one more time, in 1971, when Obama Sr. came to Hawaii for a month's visit. The elder Obama, who had remarried, died in a car accident in Kenya in 1982. After her divorce, Ann Dunham married Lolo Soetoro, a Javanese surveyor from Indonesia who was a graduate student in Hawaii.",Dreams from My Father#15,18,,Ann Dunham is Married To Lolo Soetoro Ann Dunham has Child Barack Obama ,https://en.wikipedia.org/wiki/Dreams from My Father
2011674223,False,finalized,3,11/16/2018 21:43:07,3,0.6667,Angela Merkel,"Seehofer attacked Merkel policies in sharp language, threatened to sue the government in the high court, and hinted that the CSU might topple Merkel. Many MPs of Merkel's CDU party also voices dissatisfaction with Merkel. Chancellor Merkel insisted that Germany has the economic strength to cope with the influx of migrants and reiterated that there is no legal maximum limit on the number of migrants Germany can take.",Angela Merkel#246,17,,Angela Merkel is Leader Of Germany ,https://en.wikipedia.org/wiki/Angela Merkel
2011674224,False,finalized,3,11/16/2018 21:53:35,0,0.6622,Timeline of the presidency of Bill Clinton,"April 16 – President Clinton answers questions from reporters on his Chile visit, the Paula Jones civil lawsuit, and the investigation of the Independent Counsel outside the Teatro Municipal in Santiago. April 16 – President Clinton releases a statement on ""the tragic deaths of two small children in Arkansas, as well as the deaths of two individuals from Dyer County, Tennessee"" and addresses disaster relief efforts. April 16 – President Clinton releases a statement on the death of Pol Pot, charging the latter ""and his Khmer Rouge followers transformed Cambodia into the killing fields, causing the death of an estimated 2 million of their countrymen in a brutal attempt to transform Cambodian society.""",Timeline of the presidency of Bill Clinton#1142,35,,Bill Clinton was Born In Hope Arkansas ,https://en.wikipedia.org/wiki/Timeline of the presidency of Bill Clinton
2011674225,False,finalized,3,11/16/2018 21:06:40,5,0.6638,Peter Debye,"In 1911, when Albert Einstein took an appointment as a professor at Prague, Bohemia, Debye took his old professorship at the University of Zurich, Switzerland.This was followed by moves to Utrecht in 1912, to Göttingen in 1913, to ETH Zurich in 1920, to University of Leipzig in 1927, and in 1934 to Berlin, where, succeeding Einstein, he became director of the Kaiser Wilhelm Institute for Physics (now named the Max-Planck-Institut) whose facilities were built only during Debye's era.He was awarded the Lorentz Medal in 1935.",Peter Debye#8,9,,Albert Einstein graduated From ETH Zurich ,https://en.wikipedia.org/wiki/Peter Debye
2011674226,False,finalized,3,11/16/2018 20:45:00,3,1.0,Henry Kissinger,"Pol Pot biographer David P. Chandler argues that the bombing ""had the effect the Americans wanted—it broke the Communist encirclement of Phnom Penh.""However, Ben Kiernan and Taylor Owen suggest that ""the bombs drove ordinary Cambodians into the arms of the Khmer Rouge, a group that seemed initially to have slim prospects of revolutionary success.""Along with North Vietnamese Politburo Member Le Duc Tho, Kissinger was awarded the Nobel Peace Prize on December 10, 1973, for their work in negotiating the ceasefires contained in the Paris Peace Accords on ""Ending the War and Restoring Peace in Vietnam"", signed the previous January.",Henry Kissinger#88,51,,Henry Kissinger has Won Prize Nobel Peace Prize Le Duc Tho has Won Prize Nobel Peace Prize Dalai Lama has Won Prize Nobel Peace Prize Kofi Annan has Won Prize Nobel Peace Prize ,https://en.wikipedia.org/wiki/Henry Kissinger
